[PokaPoka @ 798387ms/15s/26m/13h, 28d/6mo/2021y] --> Beginning game startup and startup-finish
[PokaPoka @ 81762ms/18s/26m/13h, 28d/6mo/2021y] --> Item Entity[rgb(210-185-25), size(50-50) @ pos(308-59)] interacted with hotbar slot(5) resulting in overflow --> Dropped item Entity[rgb(135-51-218), size(50-50) @ pos(1230-50)]
[PokaPoka @ 304269ms/39s/26m/13h, 28d/6mo/2021y] --> Item Entity[rgb(210-185-25), size(50-50) @ pos(1230-50)] interacted with hotbar slot(7) resulting in overflow --> Dropped item Entity[rgb(210-185-25), size(50-50) @ pos(1230-50)]
[PokaPoka @ 319723ms/39s/26m/13h, 28d/6mo/2021y] --> Item Entity[rgb(210-185-25), size(50-50) @ pos(1230-50)] interacted with hotbar slot(7) resulting in overflow --> Dropped item Entity[rgb(210-185-25), size(50-50) @ pos(1230-50)]
[PokaPoka @ 337348ms/39s/26m/13h, 28d/6mo/2021y] --> Item Entity[rgb(210-185-25), size(50-50) @ pos(1230-50)] interacted with hotbar slot(7) resulting in overflow --> Dropped item Entity[rgb(210-185-25), size(50-50) @ pos(1230-50)]
[PokaPoka @ 353496ms/39s/26m/13h, 28d/6mo/2021y] --> Item Entity[rgb(210-185-25), size(50-50) @ pos(1230-50)] interacted with hotbar slot(7) resulting in overflow --> Dropped item Entity[rgb(210-185-25), size(50-50) @ pos(1230-50)]
[PokaPoka @ 370922ms/39s/26m/13h, 28d/6mo/2021y] --> Item Entity[rgb(210-185-25), size(50-50) @ pos(1230-50)] interacted with hotbar slot(7) resulting in overflow --> Dropped item Entity[rgb(210-185-25), size(50-50) @ pos(1230-50)]
[PokaPoka @ 387024ms/39s/26m/13h, 28d/6mo/2021y] --> Item Entity[rgb(210-185-25), size(50-50) @ pos(1230-50)] interacted with hotbar slot(7) resulting in overflow --> Dropped item Entity[rgb(210-185-25), size(50-50) @ pos(1230-50)]
[PokaPoka @ 402885ms/39s/26m/13h, 28d/6mo/2021y] --> Item Entity[rgb(210-185-25), size(50-50) @ pos(1230-50)] interacted with hotbar slot(7) resulting in overflow --> Dropped item Entity[rgb(210-185-25), size(50-50) @ pos(1230-50)]
[PokaPoka @ 419988ms/39s/26m/13h, 28d/6mo/2021y] --> Item Entity[rgb(210-185-25), size(50-50) @ pos(1230-50)] interacted with hotbar slot(7) resulting in overflow --> Dropped item Entity[rgb(210-185-25), size(50-50) @ pos(1230-50)]
[PokaPoka @ 435689ms/39s/26m/13h, 28d/6mo/2021y] --> Item Entity[rgb(210-185-25), size(50-50) @ pos(1230-50)] interacted with hotbar slot(7) resulting in overflow --> Dropped item Entity[rgb(210-185-25), size(50-50) @ pos(1230-50)]
[PokaPoka @ 451821ms/39s/26m/13h, 28d/6mo/2021y] --> Item Entity[rgb(210-185-25), size(50-50) @ pos(1230-50)] interacted with hotbar slot(7) resulting in overflow --> Dropped item Entity[rgb(210-185-25), size(50-50) @ pos(1230-50)]
[PokaPoka @ 467985ms/39s/26m/13h, 28d/6mo/2021y] --> Item Entity[rgb(210-185-25), size(50-50) @ pos(1230-50)] interacted with hotbar slot(7) resulting in overflow --> Dropped item Entity[rgb(210-185-25), size(50-50) @ pos(1230-50)]
[PokaPoka @ 484057ms/39s/26m/13h, 28d/6mo/2021y] --> Item Entity[rgb(210-185-25), size(50-50) @ pos(1230-50)] interacted with hotbar slot(7) resulting in overflow --> Dropped item Entity[rgb(210-185-25), size(50-50) @ pos(1230-50)]
[PokaPoka @ 499673ms/39s/26m/13h, 28d/6mo/2021y] --> Item Entity[rgb(210-185-25), size(50-50) @ pos(1230-50)] interacted with hotbar slot(7) resulting in overflow --> Dropped item Entity[rgb(210-185-25), size(50-50) @ pos(1230-50)]
[PokaPoka @ 516160ms/39s/26m/13h, 28d/6mo/2021y] --> Item Entity[rgb(210-185-25), size(50-50) @ pos(1230-50)] interacted with hotbar slot(7) resulting in overflow --> Dropped item Entity[rgb(210-185-25), size(50-50) @ pos(1230-50)]
[PokaPoka @ 532591ms/39s/26m/13h, 28d/6mo/2021y] --> Item Entity[rgb(210-185-25), size(50-50) @ pos(1230-50)] interacted with hotbar slot(7) resulting in overflow --> Dropped item Entity[rgb(210-185-25), size(50-50) @ pos(1230-50)]
[PokaPoka @ 549521ms/39s/26m/13h, 28d/6mo/2021y] --> Item Entity[rgb(210-185-25), size(50-50) @ pos(1230-50)] interacted with hotbar slot(7) resulting in overflow --> Dropped item Entity[rgb(210-185-25), size(50-50) @ pos(1230-50)]
[PokaPoka @ 549521ms/39s/26m/13h, 28d/6mo/2021y] --> Began jumping *Entity[rgb(36-56-56), size(50-50) @ pos(1230-626)] with expected peak @ (x:1230, y:100)
[PokaPoka @ 565818ms/39s/26m/13h, 28d/6mo/2021y] --> Item Entity[rgb(210-185-25), size(50-50) @ pos(1230-50)] interacted with hotbar slot(7) resulting in overflow --> Dropped item Entity[rgb(210-185-25), size(50-50) @ pos(1230-50)]
[PokaPoka @ 565818ms/39s/26m/13h, 28d/6mo/2021y] --> Began jumping *Entity[rgb(36-56-56), size(50-50) @ pos(1230-624)] with expected peak @ (x:1230, y:100)
[PokaPoka @ 582448ms/39s/26m/13h, 28d/6mo/2021y] --> Item Entity[rgb(210-185-25), size(50-50) @ pos(1230-50)] interacted with hotbar slot(7) resulting in overflow --> Dropped item Entity[rgb(210-185-25), size(50-50) @ pos(1230-50)]
[PokaPoka @ 582448ms/39s/26m/13h, 28d/6mo/2021y] --> Began jumping *Entity[rgb(36-56-56), size(50-50) @ pos(1230-620)] with expected peak @ (x:1230, y:100)
[PokaPoka @ 599541ms/39s/26m/13h, 28d/6mo/2021y] --> Item Entity[rgb(210-185-25), size(50-50) @ pos(1230-50)] interacted with hotbar slot(7) resulting in overflow --> Dropped item Entity[rgb(210-185-25), size(50-50) @ pos(1230-50)]
[PokaPoka @ 600555ms/39s/26m/13h, 28d/6mo/2021y] --> Began jumping *Entity[rgb(36-56-56), size(50-50) @ pos(1230-614)] with expected peak @ (x:1230, y:100)
[PokaPoka @ 617084ms/39s/26m/13h, 28d/6mo/2021y] --> Item Entity[rgb(210-185-25), size(50-50) @ pos(1230-50)] interacted with hotbar slot(7) resulting in overflow --> Dropped item Entity[rgb(210-185-25), size(50-50) @ pos(1230-50)]
[PokaPoka @ 618080ms/39s/26m/13h, 28d/6mo/2021y] --> Began jumping *Entity[rgb(36-56-56), size(50-50) @ pos(1230-606)] with expected peak @ (x:1230, y:100)
[PokaPoka @ 633306ms/39s/26m/13h, 28d/6mo/2021y] --> Item Entity[rgb(210-185-25), size(50-50) @ pos(1230-50)] interacted with hotbar slot(7) resulting in overflow --> Dropped item Entity[rgb(210-185-25), size(50-50) @ pos(1230-50)]
[PokaPoka @ 633306ms/39s/26m/13h, 28d/6mo/2021y] --> Began jumping *Entity[rgb(36-56-56), size(50-50) @ pos(1230-596)] with expected peak @ (x:1230, y:100)
[PokaPoka @ 650412ms/39s/26m/13h, 28d/6mo/2021y] --> Item Entity[rgb(210-185-25), size(50-50) @ pos(1230-50)] interacted with hotbar slot(7) resulting in overflow --> Dropped item Entity[rgb(210-185-25), size(50-50) @ pos(1230-50)]
[PokaPoka @ 651456ms/39s/26m/13h, 28d/6mo/2021y] --> Began jumping *Entity[rgb(36-56-56), size(50-50) @ pos(1230-584)] with expected peak @ (x:1230, y:100)
[PokaPoka @ 666677ms/39s/26m/13h, 28d/6mo/2021y] --> Item Entity[rgb(210-185-25), size(50-50) @ pos(1230-50)] interacted with hotbar slot(7) resulting in overflow --> Dropped item Entity[rgb(210-185-25), size(50-50) @ pos(1230-50)]
[PokaPoka @ 667467ms/39s/26m/13h, 28d/6mo/2021y] --> Began jumping *Entity[rgb(36-56-56), size(50-50) @ pos(1230-570)] with expected peak @ (x:1230, y:100)
[PokaPoka @ 685415ms/39s/26m/13h, 28d/6mo/2021y] --> Item Entity[rgb(210-185-25), size(50-50) @ pos(1230-50)] interacted with hotbar slot(7) resulting in overflow --> Dropped item Entity[rgb(210-185-25), size(50-50) @ pos(1230-50)]
[PokaPoka @ 686375ms/39s/26m/13h, 28d/6mo/2021y] --> Began jumping *Entity[rgb(36-56-56), size(50-50) @ pos(1230-554)] with expected peak @ (x:1230, y:100)
[PokaPoka @ 700942ms/39s/26m/13h, 28d/6mo/2021y] --> Item Entity[rgb(210-185-25), size(50-50) @ pos(1230-50)] interacted with hotbar slot(7) resulting in overflow --> Dropped item Entity[rgb(210-185-25), size(50-50) @ pos(1230-50)]
[PokaPoka @ 701513ms/39s/26m/13h, 28d/6mo/2021y] --> Began jumping *Entity[rgb(36-56-56), size(50-50) @ pos(1230-536)] with expected peak @ (x:1230, y:100)
[PokaPoka @ 718802ms/39s/26m/13h, 28d/6mo/2021y] --> Item Entity[rgb(210-185-25), size(50-50) @ pos(1230-50)] interacted with hotbar slot(7) resulting in overflow --> Dropped item Entity[rgb(210-185-25), size(50-50) @ pos(1230-50)]
[PokaPoka @ 734423ms/39s/26m/13h, 28d/6mo/2021y] --> Item Entity[rgb(210-185-25), size(50-50) @ pos(1230-50)] interacted with hotbar slot(7) resulting in overflow --> Dropped item Entity[rgb(210-185-25), size(50-50) @ pos(1230-50)]
[PokaPoka @ 750787ms/39s/26m/13h, 28d/6mo/2021y] --> Item Entity[rgb(210-185-25), size(50-50) @ pos(1230-50)] interacted with hotbar slot(7) resulting in overflow --> Dropped item Entity[rgb(210-185-25), size(50-50) @ pos(1230-50)]
[PokaPoka @ 767368ms/39s/26m/13h, 28d/6mo/2021y] --> Item Entity[rgb(210-185-25), size(50-50) @ pos(1230-50)] interacted with hotbar slot(7) resulting in overflow --> Dropped item Entity[rgb(210-185-25), size(50-50) @ pos(1230-50)]
[PokaPoka @ 785256ms/39s/26m/13h, 28d/6mo/2021y] --> Item Entity[rgb(210-185-25), size(50-50) @ pos(1230-50)] interacted with hotbar slot(7) resulting in overflow --> Dropped item Entity[rgb(210-185-25), size(50-50) @ pos(1230-50)]
[PokaPoka @ 802641ms/39s/26m/13h, 28d/6mo/2021y] --> Item Entity[rgb(210-185-25), size(50-50) @ pos(1230-50)] interacted with hotbar slot(7) resulting in overflow --> Dropped item Entity[rgb(210-185-25), size(50-50) @ pos(1230-50)]
[PokaPoka @ 818595ms/39s/26m/13h, 28d/6mo/2021y] --> Item Entity[rgb(210-185-25), size(50-50) @ pos(1230-50)] interacted with hotbar slot(7) resulting in overflow --> Dropped item Entity[rgb(210-185-25), size(50-50) @ pos(1230-50)]
[PokaPoka @ 832997ms/39s/26m/13h, 28d/6mo/2021y] --> Item Entity[rgb(210-185-25), size(50-50) @ pos(1230-50)] interacted with hotbar slot(7) resulting in overflow --> Dropped item Entity[rgb(210-185-25), size(50-50) @ pos(1230-50)]
[PokaPoka @ 851706ms/39s/26m/13h, 28d/6mo/2021y] --> Item Entity[rgb(210-185-25), size(50-50) @ pos(1230-50)] interacted with hotbar slot(7) resulting in overflow --> Dropped item Entity[rgb(210-185-25), size(50-50) @ pos(1230-50)]
[PokaPoka @ 867114ms/39s/26m/13h, 28d/6mo/2021y] --> Item Entity[rgb(210-185-25), size(50-50) @ pos(1230-50)] interacted with hotbar slot(7) resulting in overflow --> Dropped item Entity[rgb(210-185-25), size(50-50) @ pos(1230-50)]
[PokaPoka @ 882313ms/39s/26m/13h, 28d/6mo/2021y] --> Item Entity[rgb(210-185-25), size(50-50) @ pos(1230-50)] interacted with hotbar slot(7) resulting in overflow --> Dropped item Entity[rgb(210-185-25), size(50-50) @ pos(1230-50)]
[PokaPoka @ 899437ms/39s/26m/13h, 28d/6mo/2021y] --> Item Entity[rgb(210-185-25), size(50-50) @ pos(1230-50)] interacted with hotbar slot(7) resulting in overflow --> Dropped item Entity[rgb(210-185-25), size(50-50) @ pos(1230-50)]
[PokaPoka @ 915463ms/39s/26m/13h, 28d/6mo/2021y] --> Item Entity[rgb(210-185-25), size(50-50) @ pos(1230-50)] interacted with hotbar slot(7) resulting in overflow --> Dropped item Entity[rgb(210-185-25), size(50-50) @ pos(1230-50)]
[PokaPoka @ 932299ms/39s/26m/13h, 28d/6mo/2021y] --> Item Entity[rgb(210-185-25), size(50-50) @ pos(1230-50)] interacted with hotbar slot(7) resulting in overflow --> Dropped item Entity[rgb(210-185-25), size(50-50) @ pos(1230-50)]
[PokaPoka @ 947896ms/39s/26m/13h, 28d/6mo/2021y] --> Item Entity[rgb(210-185-25), size(50-50) @ pos(1230-50)] interacted with hotbar slot(7) resulting in overflow --> Dropped item Entity[rgb(210-185-25), size(50-50) @ pos(1230-50)]
[PokaPoka @ 965182ms/39s/26m/13h, 28d/6mo/2021y] --> Item Entity[rgb(210-185-25), size(50-50) @ pos(1230-50)] interacted with hotbar slot(7) resulting in overflow --> Dropped item Entity[rgb(210-185-25), size(50-50) @ pos(1230-50)]
[PokaPoka @ 980440ms/39s/26m/13h, 28d/6mo/2021y] --> Item Entity[rgb(210-185-25), size(50-50) @ pos(1230-50)] interacted with hotbar slot(7) resulting in overflow --> Dropped item Entity[rgb(210-185-25), size(50-50) @ pos(1230-50)]
[PokaPoka @ 997596ms/39s/26m/13h, 28d/6mo/2021y] --> Item Entity[rgb(210-185-25), size(50-50) @ pos(1230-50)] interacted with hotbar slot(7) resulting in overflow --> Dropped item Entity[rgb(210-185-25), size(50-50) @ pos(1230-50)]
[PokaPoka @ 14487ms/40s/26m/13h, 28d/6mo/2021y] --> Item Entity[rgb(210-185-25), size(50-50) @ pos(1230-50)] interacted with hotbar slot(7) resulting in overflow --> Dropped item Entity[rgb(210-185-25), size(50-50) @ pos(1230-50)]
[PokaPoka @ 31526ms/40s/26m/13h, 28d/6mo/2021y] --> Item Entity[rgb(210-185-25), size(50-50) @ pos(1230-50)] interacted with hotbar slot(7) resulting in overflow --> Dropped item Entity[rgb(210-185-25), size(50-50) @ pos(1230-50)]
[PokaPoka @ 48443ms/40s/26m/13h, 28d/6mo/2021y] --> Item Entity[rgb(210-185-25), size(50-50) @ pos(1230-50)] interacted with hotbar slot(7) resulting in overflow --> Dropped item Entity[rgb(210-185-25), size(50-50) @ pos(1230-50)]
[PokaPoka @ 64930ms/40s/26m/13h, 28d/6mo/2021y] --> Item Entity[rgb(210-185-25), size(50-50) @ pos(1230-50)] interacted with hotbar slot(7) resulting in overflow --> Dropped item Entity[rgb(210-185-25), size(50-50) @ pos(1230-50)]
[PokaPoka @ 80929ms/40s/26m/13h, 28d/6mo/2021y] --> Item Entity[rgb(210-185-25), size(50-50) @ pos(1230-50)] interacted with hotbar slot(7) resulting in overflow --> Dropped item Entity[rgb(210-185-25), size(50-50) @ pos(1230-50)]
[PokaPoka @ 96914ms/40s/26m/13h, 28d/6mo/2021y] --> Item Entity[rgb(210-185-25), size(50-50) @ pos(1230-50)] interacted with hotbar slot(7) resulting in overflow --> Dropped item Entity[rgb(210-185-25), size(50-50) @ pos(1230-50)]
[PokaPoka @ 114109ms/40s/26m/13h, 28d/6mo/2021y] --> Item Entity[rgb(210-185-25), size(50-50) @ pos(1230-50)] interacted with hotbar slot(7) resulting in overflow --> Dropped item Entity[rgb(210-185-25), size(50-50) @ pos(1230-50)]
[PokaPoka @ 114395ms/40s/26m/13h, 28d/6mo/2021y] --> Began jumping *Entity[rgb(36-56-56), size(50-50) @ pos(1230-626)] with expected peak @ (x:1230, y:100)
[PokaPoka @ 130476ms/40s/26m/13h, 28d/6mo/2021y] --> Item Entity[rgb(210-185-25), size(50-50) @ pos(1230-50)] interacted with hotbar slot(7) resulting in overflow --> Dropped item Entity[rgb(210-185-25), size(50-50) @ pos(1230-50)]
[PokaPoka @ 130476ms/40s/26m/13h, 28d/6mo/2021y] --> Began jumping *Entity[rgb(36-56-56), size(50-50) @ pos(1230-624)] with expected peak @ (x:1230, y:100)
[PokaPoka @ 148130ms/40s/26m/13h, 28d/6mo/2021y] --> Item Entity[rgb(210-185-25), size(50-50) @ pos(1230-50)] interacted with hotbar slot(7) resulting in overflow --> Dropped item Entity[rgb(210-185-25), size(50-50) @ pos(1230-50)]
[PokaPoka @ 148130ms/40s/26m/13h, 28d/6mo/2021y] --> Began jumping *Entity[rgb(36-56-56), size(50-50) @ pos(1230-620)] with expected peak @ (x:1230, y:100)
[PokaPoka @ 163549ms/40s/26m/13h, 28d/6mo/2021y] --> Item Entity[rgb(210-185-25), size(50-50) @ pos(1230-50)] interacted with hotbar slot(7) resulting in overflow --> Dropped item Entity[rgb(210-185-25), size(50-50) @ pos(1230-50)]
[PokaPoka @ 164546ms/40s/26m/13h, 28d/6mo/2021y] --> Began jumping *Entity[rgb(36-56-56), size(50-50) @ pos(1230-614)] with expected peak @ (x:1230, y:100)
[PokaPoka @ 180563ms/40s/26m/13h, 28d/6mo/2021y] --> Item Entity[rgb(210-185-25), size(50-50) @ pos(1230-50)] interacted with hotbar slot(7) resulting in overflow --> Dropped item Entity[rgb(210-185-25), size(50-50) @ pos(1230-50)]
[PokaPoka @ 180563ms/40s/26m/13h, 28d/6mo/2021y] --> Began jumping *Entity[rgb(36-56-56), size(50-50) @ pos(1230-606)] with expected peak @ (x:1230, y:100)
[PokaPoka @ 197408ms/40s/26m/13h, 28d/6mo/2021y] --> Item Entity[rgb(210-185-25), size(50-50) @ pos(1230-50)] interacted with hotbar slot(7) resulting in overflow --> Dropped item Entity[rgb(210-185-25), size(50-50) @ pos(1230-50)]
[PokaPoka @ 197408ms/40s/26m/13h, 28d/6mo/2021y] --> Began jumping *Entity[rgb(36-56-56), size(50-50) @ pos(1230-596)] with expected peak @ (x:1230, y:100)
[PokaPoka @ 214362ms/40s/26m/13h, 28d/6mo/2021y] --> Item Entity[rgb(210-185-25), size(50-50) @ pos(1230-50)] interacted with hotbar slot(7) resulting in overflow --> Dropped item Entity[rgb(210-185-25), size(50-50) @ pos(1230-50)]
[PokaPoka @ 214362ms/40s/26m/13h, 28d/6mo/2021y] --> Began jumping *Entity[rgb(36-56-56), size(50-50) @ pos(1230-584)] with expected peak @ (x:1230, y:100)
[PokaPoka @ 261905ms/40s/26m/13h, 28d/6mo/2021y] --> Item Entity[rgb(210-185-25), size(50-50) @ pos(1230-50)] interacted with hotbar slot(7) resulting in overflow --> Dropped item Entity[rgb(210-185-25), size(50-50) @ pos(1230-50)]
[PokaPoka @ 262448ms/40s/26m/13h, 28d/6mo/2021y] --> Began jumping *Entity[rgb(36-56-56), size(50-50) @ pos(1230-570)] with expected peak @ (x:1230, y:100)
[PokaPoka @ 290287ms/40s/26m/13h, 28d/6mo/2021y] --> Item Entity[rgb(210-185-25), size(50-50) @ pos(1230-50)] interacted with hotbar slot(7) resulting in overflow --> Dropped item Entity[rgb(210-185-25), size(50-50) @ pos(1230-50)]
[PokaPoka @ 291285ms/40s/26m/13h, 28d/6mo/2021y] --> Began jumping *Entity[rgb(36-56-56), size(50-50) @ pos(1230-554)] with expected peak @ (x:1230, y:100)
[PokaPoka @ 293923ms/40s/26m/13h, 28d/6mo/2021y] --> Began jumping *Entity[rgb(255-255-255), size(50-50) @ pos(983.0-668)] with expected peak @ (x:983.0, y:100)
[PokaPoka @ 302264ms/40s/26m/13h, 28d/6mo/2021y] --> Item Entity[rgb(210-185-25), size(50-50) @ pos(1230-50)] interacted with hotbar slot(7) resulting in overflow --> Dropped item Entity[rgb(210-185-25), size(50-50) @ pos(1230-50)]
[PokaPoka @ 302264ms/40s/26m/13h, 28d/6mo/2021y] --> Began jumping *Entity[rgb(36-56-56), size(50-50) @ pos(1230-536)] with expected peak @ (x:1230, y:100)
[PokaPoka @ 303255ms/40s/26m/13h, 28d/6mo/2021y] --> Began jumping *Entity[rgb(255-255-255), size(50-50) @ pos(983.0-668)] with expected peak @ (x:983.0, y:100)
[PokaPoka @ 325267ms/40s/26m/13h, 28d/6mo/2021y] --> Item Entity[rgb(210-185-25), size(50-50) @ pos(1230-50)] interacted with hotbar slot(7) resulting in overflow --> Dropped item Entity[rgb(210-185-25), size(50-50) @ pos(1230-50)]
[PokaPoka @ 331252ms/40s/26m/13h, 28d/6mo/2021y] --> Began jumping *Entity[rgb(255-255-255), size(50-50) @ pos(983.0-668)] with expected peak @ (x:983.0, y:100)
[PokaPoka @ 338233ms/40s/26m/13h, 28d/6mo/2021y] --> Item Entity[rgb(210-185-25), size(50-50) @ pos(1230-50)] interacted with hotbar slot(7) resulting in overflow --> Dropped item Entity[rgb(210-185-25), size(50-50) @ pos(1230-50)]
[PokaPoka @ 338233ms/40s/26m/13h, 28d/6mo/2021y] --> Began jumping *Entity[rgb(255-255-255), size(50-50) @ pos(983.0-668)] with expected peak @ (x:983.0, y:100)
[PokaPoka @ 355722ms/40s/26m/13h, 28d/6mo/2021y] --> Item Entity[rgb(210-185-25), size(50-50) @ pos(1230-50)] interacted with hotbar slot(7) resulting in overflow --> Dropped item Entity[rgb(210-185-25), size(50-50) @ pos(1230-50)]
[PokaPoka @ 355722ms/40s/26m/13h, 28d/6mo/2021y] --> Began jumping *Entity[rgb(255-255-255), size(50-50) @ pos(983.0-668)] with expected peak @ (x:983.0, y:100)
[PokaPoka @ 371396ms/40s/26m/13h, 28d/6mo/2021y] --> Item Entity[rgb(210-185-25), size(50-50) @ pos(1230-50)] interacted with hotbar slot(7) resulting in overflow --> Dropped item Entity[rgb(210-185-25), size(50-50) @ pos(1230-50)]
[PokaPoka @ 372393ms/40s/26m/13h, 28d/6mo/2021y] --> Began jumping *Entity[rgb(255-255-255), size(50-50) @ pos(983.0-668)] with expected peak @ (x:983.0, y:100)
[PokaPoka @ 387635ms/40s/26m/13h, 28d/6mo/2021y] --> Item Entity[rgb(210-185-25), size(50-50) @ pos(1230-50)] interacted with hotbar slot(7) resulting in overflow --> Dropped item Entity[rgb(210-185-25), size(50-50) @ pos(1230-50)]
[PokaPoka @ 388631ms/40s/26m/13h, 28d/6mo/2021y] --> Began jumping *Entity[rgb(255-255-255), size(50-50) @ pos(983.0-668)] with expected peak @ (x:983.0, y:100)
[PokaPoka @ 408749ms/40s/26m/13h, 28d/6mo/2021y] --> Item Entity[rgb(210-185-25), size(50-50) @ pos(1230-50)] interacted with hotbar slot(7) resulting in overflow --> Dropped item Entity[rgb(210-185-25), size(50-50) @ pos(1230-50)]
[PokaPoka @ 409747ms/40s/26m/13h, 28d/6mo/2021y] --> Began jumping *Entity[rgb(255-255-255), size(50-50) @ pos(983.0-668)] with expected peak @ (x:983.0, y:100)
[PokaPoka @ 423710ms/40s/26m/13h, 28d/6mo/2021y] --> Item Entity[rgb(210-185-25), size(50-50) @ pos(1230-50)] interacted with hotbar slot(7) resulting in overflow --> Dropped item Entity[rgb(210-185-25), size(50-50) @ pos(1230-50)]
[PokaPoka @ 424714ms/40s/26m/13h, 28d/6mo/2021y] --> Began jumping *Entity[rgb(255-255-255), size(50-50) @ pos(983.0-668)] with expected peak @ (x:983.0, y:100)
[PokaPoka @ 952833ms/42s/26m/13h, 28d/6mo/2021y] --> Item Entity[rgb(210-185-25), size(50-50) @ pos(1230-50)] interacted with hotbar slot(7) resulting in overflow --> Dropped item Entity[rgb(210-185-25), size(50-50) @ pos(1230-50)]
[PokaPoka @ 953517ms/42s/26m/13h, 28d/6mo/2021y] --> Began jumping *Entity[rgb(255-255-255), size(50-50) @ pos(983.0-668)] with expected peak @ (x:983.0, y:100)
[PokaPoka @ 967361ms/42s/26m/13h, 28d/6mo/2021y] --> Item Entity[rgb(210-185-25), size(50-50) @ pos(1230-50)] interacted with hotbar slot(7) resulting in overflow --> Dropped item Entity[rgb(210-185-25), size(50-50) @ pos(1230-50)]
[PokaPoka @ 968951ms/42s/26m/13h, 28d/6mo/2021y] --> Began jumping *Entity[rgb(255-255-255), size(50-50) @ pos(983.0-668)] with expected peak @ (x:983.0, y:100)
[PokaPoka @ 981273ms/42s/26m/13h, 28d/6mo/2021y] --> Item Entity[rgb(210-185-25), size(50-50) @ pos(1230-50)] interacted with hotbar slot(7) resulting in overflow --> Dropped item Entity[rgb(210-185-25), size(50-50) @ pos(1230-50)]
