[PokaPoka @ 445932ms/54s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 990378ms/55s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 990378ms/55s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 990378ms/55s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 991370ms/55s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 991370ms/55s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 991370ms/55s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 992369ms/55s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 992369ms/55s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 992369ms/55s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 993367ms/55s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 993367ms/55s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 993367ms/55s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 994364ms/55s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 994364ms/55s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 994364ms/55s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 994364ms/55s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 995358ms/55s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 995358ms/55s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 995358ms/55s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 995358ms/55s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 996355ms/55s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 996355ms/55s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 996355ms/55s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 997353ms/55s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 997353ms/55s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 997353ms/55s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 997353ms/55s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 998350ms/55s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 998350ms/55s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 998350ms/55s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 999348ms/55s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 999348ms/55s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 999348ms/55s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 999348ms/55s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 345ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 345ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 345ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 345ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 1343ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 1343ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 2345ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 4335ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 4335ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 5333ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 5333ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 6330ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 6330ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 6330ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 7332ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 7332ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 7332ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 8325ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 8325ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 8325ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 8325ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 9321ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 9321ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 9321ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 10318ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 10318ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 10318ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 10318ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 11315ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 11315ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 11315ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 11315ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 12313ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 12313ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 12313ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 13325ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 13325ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 13325ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 14313ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 14313ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 14313ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 14313ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 15305ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 15305ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 15305ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 16302ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 16302ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 16302ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 16302ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 17300ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 18305ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 18305ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 19299ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 19299ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 19299ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 19299ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 20293ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 20293ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 20293ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 21291ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 21291ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 21291ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 22287ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 22287ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 22287ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 22287ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 23284ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 23284ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 23284ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 24284ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 24284ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 24284ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 25279ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 25279ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 25279ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 25279ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 26276ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 26276ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 26276ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 26276ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 27273ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 27273ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 27273ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 28272ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 28272ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 28272ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 28272ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 29268ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 29268ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 29268ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 30266ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 30266ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 30266ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 30266ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 31264ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 31264ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 31264ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 31264ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 32260ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 33258ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 33258ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 34262ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 34262ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 35254ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 35254ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 36251ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 36251ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 37251ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 37251ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 38246ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 38246ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 38246ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 39248ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 39248ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 39248ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 39248ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 40247ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 40247ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 40247ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 41236ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 41236ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 41236ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 41236ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 42232ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 42232ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 42232ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 43232ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 43232ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 43232ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 44230ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 44230ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 44230ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 44230ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 45225ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 45225ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 45225ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 46223ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 46223ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 46223ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 46223ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 47220ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 47220ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 48255ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 48255ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 48255ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 49216ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 49216ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 49216ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 50215ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 50215ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 50215ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 50215ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 51209ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 51209ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 51209ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 51209ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 52209ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 52209ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 52209ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 53207ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 53207ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 53207ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 54204ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 54204ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 54204ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 54204ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 55201ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 55201ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 55201ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 55201ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 56195ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 56195ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 56195ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 57195ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 57195ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 57195ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 57195ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 58190ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 58190ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 58190ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 59187ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 59187ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 59187ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 59187ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 60185ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 60185ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 60185ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 60185ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 61182ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 61182ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 61182ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 61182ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 62181ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 62181ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 62181ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 63180ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 63180ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 64182ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 64182ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 65179ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 65179ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 65179ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 66172ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 66172ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 66172ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 67169ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 67169ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 67169ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 68169ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 68169ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 68169ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 69167ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 69167ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 69167ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 70168ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 70168ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 71158ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 71158ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 71158ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 72165ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 72165ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 73155ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 73155ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 73155ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 74154ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 74154ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 75157ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 75157ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 75157ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 76148ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 76148ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 76148ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 77142ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 77142ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 77142ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 78139ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 78139ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 78139ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 78139ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 79135ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 80133ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 80133ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 81134ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 81134ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 82132ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 82132ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 82132ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 83132ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 83132ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 84130ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 84130ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 85125ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 85125ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 86278ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 86278ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 87122ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 87122ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 87122ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 88110ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 88110ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 88110ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 89107ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 89107ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 89107ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 90105ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 90105ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 91104ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 91104ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 91104ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 92100ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 92100ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 92100ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 93100ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 93100ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 93100ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 94096ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 94096ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 95097ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 95097ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 96093ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 96093ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 97090ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
[PokaPoka @ 97090ms/56s/13m/21h, 26d/6mo/2021y] --> Filled screen
